date,admin_level,admin_name,water_km2,baseline_km2,anomaly_km2,flood_km2,is_flood
2024-09-03,ADM2,Obio/Akpor,11.6838,0.0,0.0,0.0,0
2025-01-01,ADM2,Obio/Akpor,10.953,0.0,10.953,10.953,1
2025-01-03,ADM2,Obio/Akpor,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Obio/Akpor,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Obio/Akpor,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Obio/Akpor,20.4876,0.0,20.4876,20.4876,1
2025-01-08,ADM2,Obio/Akpor,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Obio/Akpor,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Obio/Akpor,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Obio/Akpor,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Obio/Akpor,11.1825,0.0,11.1825,11.1825,1
2025-01-15,ADM2,Obio/Akpor,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Obokun,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Obokun,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Obokun,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Obokun,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Obokun,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Obokun,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Obokun,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Obokun,0.0432,0.0,0.0,0.0,0
2024-09-03,ADM2,Obokun,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Obokun,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Obokun,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Obokun,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Obokun,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Obokun,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Obokun,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Obokun,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Obokun,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Obokun,0.0225,0.0,0.0225,0.0225,0
2025-01-13,ADM2,Obokun,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Obokun,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Obot Akara,0.0828,0.0,0.0,0.0,0
2024-08-24,ADM2,Obot Akara,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Obot Akara,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Obot Akara,0.0306,0.0,0.0,0.0,0
2024-08-29,ADM2,Obot Akara,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Obot Akara,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Obot Akara,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Obot Akara,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Obot Akara,0.0522,0.0,0.0,0.0,0
2025-01-01,ADM2,Obot Akara,0.0486,0.0,0.0486,0.0486,0
2025-01-03,ADM2,Obot Akara,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Obot Akara,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Obot Akara,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Obot Akara,0.0576,0.0,0.0576,0.0576,0
2025-01-08,ADM2,Obot Akara,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Obot Akara,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Obot Akara,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Obot Akara,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Obot Akara,0.0927,0.0,0.0927,0.0927,0
2025-01-15,ADM2,Obot Akara,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Obowo,0.0882,0.0,0.0,0.0,0
2024-08-24,ADM2,Obowo,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Obowo,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Obowo,0.0549,0.0,0.0,0.0,0
2024-08-29,ADM2,Obowo,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Obowo,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Obowo,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Obowo,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Obowo,0.0549,0.0,0.0,0.0,0
2025-01-01,ADM2,Obowo,0.0396,0.0,0.0396,0.0396,0
2025-01-03,ADM2,Obowo,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Obowo,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Obowo,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Obowo,0.0171,0.0,0.0171,0.0171,0
2025-01-08,ADM2,Obowo,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Obowo,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Obowo,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Obowo,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Obowo,0.0612,0.0,0.0612,0.0612,0
2025-01-15,ADM2,Obowo,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Obubra,22.7745,0.0,0.0,0.0,0
2024-08-24,ADM2,Obubra,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Obubra,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Obubra,28.98,0.0,0.0,0.0,0
2024-08-29,ADM2,Obubra,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Obubra,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Obubra,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Obubra,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Obubra,21.8646,0.0,0.0,0.0,0
2025-01-01,ADM2,Obubra,20.4318,0.0,20.4318,20.4318,1
2025-01-03,ADM2,Obubra,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Obubra,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Obubra,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Obubra,21.2841,0.0,21.2841,21.2841,1
2025-01-08,ADM2,Obubra,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Obubra,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Obubra,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Obubra,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Obubra,20.9214,0.0,20.9214,20.9214,1
2025-01-15,ADM2,Obubra,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Obudu,0.2097,0.0,0.0,0.0,0
2024-08-24,ADM2,Obudu,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Obudu,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Obudu,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Obudu,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Obudu,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Obudu,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Obudu,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Obudu,0.2034,0.0,0.0,0.0,0
2025-01-01,ADM2,Obudu,0.0954,0.0,0.0954,0.0954,0
2025-01-03,ADM2,Obudu,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Obudu,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Obudu,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Obudu,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Obudu,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Obudu,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Obudu,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Obudu,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Obudu,0.2169,0.0,0.2169,0.2169,0
2025-01-15,ADM2,Obudu,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Odeda,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Odeda,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Odeda,9.9171,0.0,0.0,0.0,0
2024-08-27,ADM2,Odeda,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Odeda,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Odeda,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Odeda,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Odeda,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Odeda,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Odeda,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Odeda,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Odeda,9.18,0.0,9.18,9.18,1
2025-01-05,ADM2,Odeda,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Odeda,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Odeda,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Odeda,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Odeda,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Odeda,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Odeda,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Odeda,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Odigbo,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Odigbo,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Odigbo,1.1574,0.0,0.0,0.0,0
2024-08-27,ADM2,Odigbo,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Odigbo,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Odigbo,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Odigbo,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Odigbo,16.2477,0.0,0.0,0.0,0
2024-09-03,ADM2,Odigbo,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Odigbo,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Odigbo,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Odigbo,0.5049,0.0,0.5049,0.5049,0
2025-01-05,ADM2,Odigbo,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Odigbo,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Odigbo,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Odigbo,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Odigbo,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Odigbo,17.937,0.0,17.937,17.937,1
2025-01-13,ADM2,Odigbo,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Odigbo,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Odo Otin,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Odo Otin,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Odo Otin,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Odo Otin,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Odo Otin,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Odo Otin,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Odo Otin,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Odo Otin,0.558,0.0,0.0,0.0,0
2024-09-03,ADM2,Odo Otin,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Odo Otin,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Odo Otin,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Odo Otin,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Odo Otin,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Odo Otin,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Odo Otin,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Odo Otin,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Odo Otin,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Odo Otin,0.1269,0.0,0.1269,0.1269,0
2025-01-13,ADM2,Odo Otin,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Odo Otin,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Odogbolu,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Odogbolu,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Odogbolu,18.6111,0.0,0.0,0.0,0
2024-08-27,ADM2,Odogbolu,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Odogbolu,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Odogbolu,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Odogbolu,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Odogbolu,27.8847,0.0,0.0,0.0,0
2024-09-03,ADM2,Odogbolu,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Odogbolu,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Odogbolu,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Odogbolu,7.9011,0.0,7.9011,7.9011,1
2025-01-05,ADM2,Odogbolu,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Odogbolu,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Odogbolu,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Odogbolu,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Odogbolu,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Odogbolu,20.3256,0.0,20.3256,20.3256,1
2025-01-13,ADM2,Odogbolu,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Odogbolu,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Odukpani,155.0385,0.0,0.0,0.0,0
2024-08-24,ADM2,Odukpani,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Odukpani,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Odukpani,153.02249999999998,0.0,0.0,0.0,0
2024-08-29,ADM2,Odukpani,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Odukpani,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Odukpani,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Odukpani,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Odukpani,166.446,0.0,0.0,0.0,0
2025-01-01,ADM2,Odukpani,154.0188,0.0,154.0188,154.0188,1
2025-01-03,ADM2,Odukpani,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Odukpani,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Odukpani,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Odukpani,130.9221,0.0,130.9221,130.9221,1
2025-01-08,ADM2,Odukpani,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Odukpani,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Odukpani,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Odukpani,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Odukpani,173.2167,0.0,173.2167,173.2167,1
2025-01-15,ADM2,Odukpani,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Offa,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Offa,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Offa,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Offa,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Offa,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Offa,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Offa,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Offa,0.009,0.0,0.0,0.0,0
2024-09-03,ADM2,Offa,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Offa,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Offa,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Offa,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Offa,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Offa,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Offa,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Offa,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Offa,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Offa,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Offa,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Offa,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Ofu,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Ofu,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Ofu,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Ofu,45.4302,0.0,0.0,0.0,0
2024-08-29,ADM2,Ofu,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Ofu,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Ofu,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Ofu,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Ofu,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Ofu,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Ofu,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Ofu,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Ofu,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Ofu,46.6686,0.0,46.6686,46.6686,1
2025-01-08,ADM2,Ofu,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Ofu,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Ofu,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Ofu,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Ofu,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Ofu,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Ogba/Egbema/Ndoni,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Ogba/Egbema/Ndoni,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Ogba/Egbema/Ndoni,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Ogba/Egbema/Ndoni,293.8077,0.0,0.0,0.0,0
2024-08-29,ADM2,Ogba/Egbema/Ndoni,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Ogba/Egbema/Ndoni,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Ogba/Egbema/Ndoni,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Ogba/Egbema/Ndoni,157.94729999999998,0.0,0.0,0.0,0
2024-09-03,ADM2,Ogba/Egbema/Ndoni,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Ogba/Egbema/Ndoni,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Ogba/Egbema/Ndoni,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Ogba/Egbema/Ndoni,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Ogba/Egbema/Ndoni,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Ogba/Egbema/Ndoni,407.817,0.0,407.817,407.817,1
2025-01-08,ADM2,Ogba/Egbema/Ndoni,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Ogba/Egbema/Ndoni,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Ogba/Egbema/Ndoni,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Ogba/Egbema/Ndoni,172.6218,0.0,172.6218,172.6218,1
2025-01-13,ADM2,Ogba/Egbema/Ndoni,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Ogba/Egbema/Ndoni,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Ogbadibo,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Ogbadibo,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Ogbadibo,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Ogbadibo,0.0018,0.0,0.0,0.0,0
2024-08-29,ADM2,Ogbadibo,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Ogbadibo,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Ogbadibo,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Ogbadibo,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Ogbadibo,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Ogbadibo,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Ogbadibo,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Ogbadibo,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Ogbadibo,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Ogbadibo,0.0018,0.0,0.0018,0.0018,0
2025-01-08,ADM2,Ogbadibo,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Ogbadibo,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Ogbadibo,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Ogbadibo,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Ogbadibo,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Ogbadibo,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Ogbaru,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Ogbaru,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Ogbaru,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Ogbaru,185.0508,0.0,0.0,0.0,0
2024-08-29,ADM2,Ogbaru,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Ogbaru,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Ogbaru,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Ogbaru,46.521,0.0,0.0,0.0,0
2024-09-03,ADM2,Ogbaru,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Ogbaru,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Ogbaru,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Ogbaru,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Ogbaru,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Ogbaru,254.4696,0.0,254.4696,254.4696,1
2025-01-08,ADM2,Ogbaru,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Ogbaru,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Ogbaru,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Ogbaru,47.2995,0.0,47.2995,47.2995,1
2025-01-13,ADM2,Ogbaru,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Ogbaru,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Ogbia,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Ogbia,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Ogbia,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Ogbia,186.5349,0.0,0.0,0.0,0
2024-08-29,ADM2,Ogbia,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Ogbia,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Ogbia,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Ogbia,156.40200000000002,0.0,0.0,0.0,0
2024-09-03,ADM2,Ogbia,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Ogbia,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Ogbia,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Ogbia,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Ogbia,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Ogbia,214.8228,0.0,214.8228,214.8228,1
2025-01-08,ADM2,Ogbia,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Ogbia,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Ogbia,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Ogbia,136.8765,0.0,136.8765,136.8765,1
2025-01-13,ADM2,Ogbia,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Ogbia,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Ogbomosho North,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Ogbomosho North,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Ogbomosho North,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Ogbomosho North,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Ogbomosho North,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Ogbomosho North,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Ogbomosho North,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Ogbomosho North,1.2726000000000002,0.0,0.0,0.0,0
2024-09-03,ADM2,Ogbomosho North,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Ogbomosho North,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Ogbomosho North,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Ogbomosho North,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Ogbomosho North,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Ogbomosho North,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Ogbomosho North,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Ogbomosho North,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Ogbomosho North,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Ogbomosho North,0.5778,0.0,0.5778,0.5778,0
2025-01-13,ADM2,Ogbomosho North,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Ogbomosho North,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Ogbomosho South,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Ogbomosho South,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Ogbomosho South,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Ogbomosho South,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Ogbomosho South,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Ogbomosho South,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Ogbomosho South,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Ogbomosho South,0.018,0.0,0.0,0.0,0
2024-09-03,ADM2,Ogbomosho South,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Ogbomosho South,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Ogbomosho South,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Ogbomosho South,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Ogbomosho South,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Ogbomosho South,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Ogbomosho South,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Ogbomosho South,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Ogbomosho South,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Ogbomosho South,0.0018,0.0,0.0018,0.0018,0
2025-01-13,ADM2,Ogbomosho South,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Ogbomosho South,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Ogo Oluwa,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Ogo Oluwa,0.0,0.0,0.0,0.0,0
